14	6763	7
104	7395	0
14	8520	5
186	7336	5
101	2444	5
847	8658	1
277	5693	6
109	2995	0
2719	989	3
7589	4671	0
2284	5109	1
131	5836	2
1347	4449	4
14	3533	5
141	9455	1
237	321	2
514	5420	0
132	9123	1
128	5417	1
119	2789	3
104	7082	0
785	8685	4
10712	619	3
149	2552	6
106	8382	4
113	2338	0
577	6489	0
3947	2682	3
12	7809	2
14	1893	6
932	8911	5
262	2459	6
841	9449	5
719	8281	1
6415	1650	0
10359	5574	4
144	906	0
14	6026	4
215	5263	4
1092	7520	1
106	8825	4
851	9807	3
1229	4695	3
344	8997	1
101	2754	3
1282	816	5
171	5379	1
115	8011	2
103	6848	2
488	6036	4
14	4291	4
4477	2210	1
105	4170	1
1334	1224	0
106	3961	3
178	3600	5
9718	8477	5
14	9293	6
3826	45	2
14	8516	4
123	4339	4
2537	8543	6
14	6759	6
132	9000	2
1635	4980	8
14	1184	3
217	6543	5
221	9253	1
13986	79	4
13725	7523	4
203	1647	3
14	2575	6
169	651	2
1953	6178	1
1929	4553	4
1	3551	5
606	2082	3
461	5490	3
8348	4796	1
669	1817	5
168	9505	0
127	4751	4
105	3983	1
517	9527	0
1147	4455	0
8157	2449	3
14	2082	10
11645	7199	1
214	3714	2
274	6766	4
14	167	5
523	439	2
14	608	5
8770	8316	4
14	6022	5
392	7284	6
1017	6142	5
112	8956	0
134	4242	1
111	754	1
307	9622	2
14	5574	7
14	1098	15
129	5733	1
3602	6373	0
14	2030	5
3836	2360	6
163	690	3
7791	4889	0
14	1321	5
122	9819	4
2038	8999	2
4272	3861	2
561	3774	1
368	8712	5
611	5134	1
117	8106	0
14	5889	7
120	6941	2
14	8815	4
997	5713	3
3601	6372	0
14	2916	4
11757	1906	1
283	3326	3
5076	1495	3
8279	1875	2
131	5484	1
151	2682	5
14	3693	6
14026	9809	2
12744	9108	2
14	7051	6
391	4784	2
125	6081	0
14	5412	3
2089	7058	4
9474	4674	5
3054	7813	1
439	7886	6
1204	3264	3
14	3043	6
14	3117	4
108	4478	2
271	5290	0
9930	6854	1
467	6747	7
108	9333	7
11667	471	3
4019	6267	4
145	6755	5
237	9420	2
3018	7303	4
503	919	5
111	1111	1
115	2317	1
1003	5731	5
9318	1974	6
2653	131	1
134	5239	3
2782	6626	1
6705	1928	0
2232	7848	6
266	8945	2
2485	5485	0
856	8174	1
568	6156	6
108	6417	1
730	5515	7
105	325	2
6633	1871	0
4596	1381	1
4828	8927	4
258	1806	4
141	6380	4
3790	8031	1
6028	4783	1
117	8300	0
122	2997	6
132	5249	1
1797	6773	3
3375	2585	0
4118	8323	2
13902	609	5
14	1005	10
9862	25	1
365	2191	1
3874	3890	2
724	261	3
114	4005	0
101	2727	5
126	8418	0
102	7973	3
230	5439	2
14	3238	7
201	8106	1
2023	5376	2
9051	2496	14
8578	7784	1
3412	798	4
114	3426	0
14	7047	7
1490	7873	4
1742	1381	3
104	7439	0
2837	7629	2
9781	7791	3
145	7462	4
151	7632	6
861	7439	1
132	7083	3
128	8654	4
143	332	0
14	3105	5
791	1875	3
1824	9445	1
2047	4191	3
634	2772	3
9954	6859	1
148	2440	6
111	8945	1
224	3462	2
504	2941	2
124	3895	4
288	7154	5
4562	1235	1
2415	3534	0
102	5386	2
988	1675	1
106	1206	3
498	6635	3
6791	2051	0
58	8186	6
805	4366	0
13417	427	7
426	4170	2
107	2810	2
808	6241	0
110	3094	3
558	7544	5
158	2621	2
1483	7707	1
2957	9354	4
639	4896	2
509	1903	3
14	7943	3
14	9194	3
119	993	2
1640	8802	3
2029	88	1
1972	1999	6
157	959	1
21	3317	7
14	5857	6
14	3148	11
1096	9838	4
185	1440	2
103	6917	4
149	9078	2
119	6150	3
115	8803	4
111	1586	4
119	271	4
104	7343	0
1597	9971	0
104	7784	0
139	9310	4
14	7982	5
103	203	3
265	2555	1
152	3771	0
102	4714	4
126	8514	0
4169	8974	4
683	6952	1
12	4808	9
104	7142	0
13699	9702	3
14	7534	7
14	1987	10
102	3821	3
14	13	8
198	5705	5
21	1469	6
630	7443	6
14	9028	7
122	3289	1
470	2145	4
103	8806	4
107	8479	4
670	4535	4
111	7547	1
198	6080	3
209	9847	3
1802	9963	4
110	5311	4
4563	9297	4
7938	5977	2
103	8488	2
13348	2259	3
14	1518	6
144	966	0
257	4804	11
149	4285	1
10660	8570	8
115	9828	2
110	3953	3
101	1766	6
166	7335	3
1	249	5
14	4815	6
1272	9919	1
7431	7173	6
113	2414	0
533	4030	2
6194	5745	4
191	3546	5
129	4908	2
116	3494	5
189	9594	3
506	5311	5
12	6060	5
166	8714	1
8490	5773	0
9707	7330	4
14	2051	4
1978	921	4
14	4362	3
108	182	2
115	1931	2
12510	6352	1
1761	5492	2
123	7248	3
14	9926	6
101	7917	4
3072	131	2
210	2835	2
14	5069	3
558	3381	2
199	7915	3
12384	8191	1
3089	4334	2
14	2756	4
105	4035	1
2194	3087	4
127	8897	3
14	2180	6
677	1294	6
14	3914	4
348	4290	4
1016	5150	19
851	8712	4
14	9793	4
12	4804	8
106	7578	3
129	7112	2
110	539	3
8344	3214	8
13974	4982	2
7374	4522	0
4588	8820	1
600	362	2
101	3138	4
322	2322	0
12009	2080	2
2343	4357	4
8403	5720	0
9438	9065	4
14	556	5
763	7608	3
103	7950	3
7293	3216	3
12	5600	6
383	7213	0
115	6789	3
106	1306	2
3046	1534	3
6323	1524	0
1239	526	2
329	7591	3
111	1527	1
1907	5811	0
101	4428	5
9875	9793	2
102	768	1
117	8166	0
116	2496	12
466	3959	5
304	6866	1
3700	1921	1
14	8997	8
14	1381	5
972	6098	2
103	5288	4
1436	9075	4
14	4676	5
3499	1736	9
9216	1281	3
179	8415	1
441	6467	3
1052	4949	3
105	5379	2
477	122	3
757	4108	3
2902	5280	3
1424	4432	3
14	9854	6
2808	5226	2
2734	3598	2
707	5609	3
14	9401	6
1464	9107	3
14	761	11
14041	8318	4
14	8090	4
2102	4163	2
103	127	2
14072	282	4
745	6752	4
129	8404	2
7402	630	1
102	1400	7
14	7642	6
4230	7530	5
102	3673	2
120	4550	3
789	3277	1
2516	6413	0
9948	571	4
14	2108	6
243	1117	2
1021	8635	8
4822	2536	3
240	7286	6
414	7650	4
121	7501	2
1240	6462	3
105	3963	1
14	2811	6
14	3381	4
2224	6438	3
1873	1468	4
6931	163	5
125	5849	0
116	8125	4
10204	4273	3
712	7829	1
101	6738	2
1554	809	7
2787	8125	6
259	3199	3
122	267	1
110	9934	2
103	3486	1
101	6961	8
150	3754	3
464	9519	1
14	531	7
14	9117	8
2646	1131	18
103	8475	1
5234	4565	1
117	8030	0
14	6133	7
128	5343	4
2	9154	0
141	9497	4
6721	5813	2
4483	9083	3
14	4860	5
2	2761	0
14	1818	5
2610	556	1
259	853	1
104	7191	0
1934	3791	2
2918	5728	5
245	9092	6
567	8017	4
10430	1757	5
892	6871	4
191	9696	3
103	4699	1
236	300	1
12	5012	1
8830	6646	0
1609	738	5
108	5923	3
11272	880	6
116	3664	3
14	1339	8
14	8086	5
4647	5237	5
201	2900	1
104	7888	0
1397	7151	3
4740	57	3
108	2980	4
234	2534	0
104	7006	0
6561	1810	1
216	8794	1
109	3086	0
5396	146	1
123	3212	2
439	1399	10
127	4272	5
14	7953	7
14	9212	7
2242	4779	6
14	9432	9
144	894	0
14	1366	6
2475	5337	0
1637	5351	9
106	5441	1
279	7501	1
101	5809	4
134	6052	2
4118	2075	1
630	4618	7
101	6297	3
157	231	3
105	7697	4
130	2233	1
2058	7516	9
131	8317	1
664	3174	4
4572	7528	1
1252	105	4
5392	528	0
3695	7966	4
14	2366	3
13636	748	5
102	4508	2
105	4286	1
677	222	11
14	2714	9
117	8018	1
14	8245	3
3165	1109	7
101	4927	4
105	4729	1
12142	5258	6
129	4435	2
6299	5941	7
329	4028	2
116	5840	2
214	1500	4
477	5854	4
12121	217	1
108	6764	4
11401	7037	4
1314	468	1
251	7395	5
120	5604	2
103	1565	1
7132	4783	3
101	4561	2
4164	5701	5
109	2791	0
114	3546	0
4279	345	5
106	1991	7
111	9472	1
140	8811	2
7818	4253	3
1680	3531	3
21	875	4
403	509	0
14	7857	7
104	6910	0
14	7286	7
14	7096	5
331	3198	0
2615	7185	5
108	8162	4
7232	4403	0
11692	7193	3
155	7591	5
14	5079	6
960	3266	4
463	7977	7
515	5525	0
917	1825	1
7606	4684	0
536	3843	3
21	9665	5
14	824	4
130	6646	3
21	3274	5
380	3031	1
14	4368	6
14	4944	4
101	2966	3
163	301	2
4410	2932	2
14	1718	4
3077	897	1
220	5246	5
101	1470	4
762	7247	6
182	3867	4
1208	6941	3
127	241	3
136	3617	1
11950	6583	4
1560	1193	2
107	5952	2
233	9061	5
761	6412	3
3414	8832	1
110	8622	4
212	7750	4
133	1933	3
722	8493	7
12749	1757	3
1421	9210	4
13447	1586	3
11829	9709	4
109	9184	1
553	539	4
1067	2022	2
14	2331	4
7971	230	2
1275	2104	2
105	2450	1
106	7298	3
123	2378	11
137	2723	3
125	6009	0
21	9511	8
1274	317	3
204	2992	2
878	4092	3
113	2011	0
11593	1505	2
131	4765	1
220	9598	7
1399	5895	3
119	5498	7
601	7190	1
7432	4820	0
787	9936	1
106	5824	12
888	9281	3
101	5594	5
346	8124	4
147	6005	8
14	5141	5
7695	4750	0
14	5083	7
565	7327	7
603	8734	1
58	2728	7
877	3286	3
167	8337	2
10546	7032	3
2967	3034	3
524	5403	3
14	820	5
626	4283	0
7409	3215	5
225	3122	0
112	9128	0
120	9315	2
1009	2166	1
1226	1830	2
346	5146	3
2224	8875	5
2002	1686	4
1359	8420	7
172	9978	1
1701	8018	4
1	4930	4
6532	4818	1
110	2348	2
102	5433	1
242	2836	1
12545	44	6
899	4395	3
4245	2263	4
21	9546	6
211	4483	3
2	2478	0
481	5363	0
130	8798	2
151	2891	3
112	9441	0
7930	5941	8
825	9453	9
503	5042	2
12	5709	3
139	789	3
109	2967	0
1071	6427	3
4500	1957	2
116	623	4
104	7680	0
798	5111	1
196	6712	0
12760	9475	3
1760	7004	2
158	349	1
126	8490	0
146	6531	0
7061	5973	2
14	3886	5
119	9162	3
1138	2426	7
2411	3157	0
106	9172	2
104	7054	0
132	9095	1
11937	7276	1
1654	6241	1
134	7963	1
625	2639	0
14	3561	5
1152	8174	3
1022	5135	5
144	942	0
6666	6050	8
4907	3562	5
545	5588	2
101	1678	6
149	4309	1
10770	7093	5
8920	6512	10
1170	7507	4
5557	8584	5
12	5664	13
4135	2895	4
428	3455	2
101	768	6
105	582	3
103	6884	2
1477	7534	6
3289	1363	0
3837	7716	1
3290	761	4
287	7447	3
3167	5894	3
1273	5492	5
109	2971	1
101	7052	6
147	7917	9
480	5230	0
1035	773	4
14	6723	6
3336	1749	0
133	1012	1
14	9902	6
14	5029	3
215	8354	4
14	8010	4
106	4506	6
14	9321	6
432	5746	7
190	6297	0
123	632	4
14	7854	12
105	4011	1
168	9477	0
105	6733	1
4197	6742	4
522	697	2
1192	7338	3
284	1780	2
14	9454	4
278	9267	4
12	6053	10
6247	1474	0
14	3557	4
112	8920	0
13061	8965	5
138	7455	3
14	4204	7
704	729	7
124	6812	3
1083	8753	3
108	5112	4
8484	5763	0
12889	2022	4
1691	7509	3
207	2812	3
4409	1092	2
160	2197	5
117	8078	0
641	5888	2
12863	6862	5
102	5774	1
1864	5150	18
7562	4646	0
2937	3476	4
4757	6826	3
134	5432	1
138	9138	1
338	727	0
3057	5006	1
111	1304	3
131	549	1
129	7497	2
893	1636	0
3977	8413	5
101	2755	4
122	9361	2
14	5288	11
14	8384	4
132	7745	2
14	7139	6
3333	1722	0
1365	7719	6
103	1606	2
125	6057	0
101	8098	6
835	2752	3
771	9739	6
141	2978	2
2	3449	6
101	3466	4
101	357	3
389	4979	4
1095	2062	3
669	759	13
145	4077	5
2586	7877	4
123	3895	3
110	3579	4
108	9171	5
14315	3290	0
761	7068	1
1	2386	7
856	6799	3
108	7280	3
9734	8118	6
3082	4631	3
405	1488	5
102	3175	4
14	3247	8
1291	5613	4
118	8038	2
107	2718	3
112	9080	0
108	5526	6
1533	1231	1
4429	1202	1
102	4647	3
1106	6657	1
210	8793	4
1778	2928	3
102	2862	4
117	8196	0
173	2289	2
2298	5887	8
222	4423	4
109	4220	0
112	9265	0
21	9626	6
368	1640	2
101	2445	2
108	6654	3
14	1197	5
14	7680	8
11318	9819	3
12	4416	11
494	6603	2
7775	4883	0
14208	6356	3
107	9561	4
502	3249	1
987	7239	4
2167	5211	1
114	3338	0
14	3593	7
7216	4393	0
102	1155	4
14	7201	5
104	7527	0
143	292	0
105	7912	2
108	2067	4
241	2722	2
141	2990	3
210	9051	1
239	366	4
102	4901	6
14	3145	5
3413	9585	6
280	7959	1
343	5677	5
340	7363	0
2	2172	5
2901	3126	1
14	7016	5
102	2283	1
275	2895	1
9214	9675	0
101	8580	7
207	1265	3
14	1761	6
10556	4834	6
6869	2560	0
138	2962	2
157	6302	4
311	4140	4
113	2214	0
7309	4447	0
13162	3119	2
101	6958	3
209	8305	1
11113	2925	3
269	8992	4
579	4240	3
218	3211	6
137	4152	3
102	6053	2
1110	4650	2
3608	6410	0
2347	1121	0
12024	1737	4
4796	3304	2
58	3389	6
120	1685	6
301	9021	2
101	4687	4
342	9602	0
1183	1685	2
189	5751	4
106	7504	6
2175	9548	3
259	2634	2
872	2909	3
12866	4492	1
2549	639	3
272	5540	3
773	2493	1
14	1185	4
448	5341	2
979	4384	4
2217	7823	2
1503	1697	1
1065	2512	3
177	7532	0
122	9253	3
274	2168	3
134	6474	1
239	6815	1
14	6999	7
2233	8179	6
194	5283	1
146	6748	0
109	2703	0
114	3506	0
265	9031	1
103	4436	1
1868	3725	1
115	5791	3
102	9297	3
132	3741	3
484	9195	0
14	9722	5
14	7897	7
110	9859	5
142	83	0
11971	328	6
5160	4603	3
101	8508	7
103	1019	1
981	6684	3
4728	9992	2
104	6806	0
14	8435	7
14	7120	5
186	6877	5
2489	5502	2
1488	3592	4
11965	7284	1
113	2078	0
2278	6284	1
4550	3135	2
14	1533	12
725	2974	4
103	7794	2
14	407	4
14	6101	14
208	2956	4
12753	7487	4
14	848	4
122	8226	5
8311	4582	2
163	4745	8
1357	9381	0
174	4968	0
232	8257	5
1	1152	7
102	3604	5
122	2345	5
10666	942	4
2732	7325	5
14	9018	3
106	7656	6
102	1909	2
668	6060	4
416	5155	7
9856	2587	5
120	3340	3
988	1756	3
102	4755	2
223	2357	2
1595	9574	0
111	7429	5
1159	6380	0
2192	5982	5
5438	3241	8
1233	7173	1
2866	1064	4
138	3748	2
249	169	0
1862	774	3
119	5970	5
980	2999	2
4361	4580	2
2532	5168	7
14	3194	6
299	9652	0
182	9530	3
395	1607	5
2737	8225	3
431	6115	2
241	2705	1
2687	1465	4
5783	6355	2
4312	9189	2
14	7003	6
11782	1499	1
135	9891	0
213	3091	0
639	7261	2
101	925	1
148	2515	5
116	4564	5
1165	8887	0
1449	6957	5
14	2867	6
125	5905	0
14	6427	4
7247	4408	0
122	2667	2
2068	9071	1
105	7323	3
188	627	5
8275	8194	8
7709	4762	0
206	2603	3
2054	6580	5
1314	4758	6
116	629	1
329	2353	3
118	2303	2
119	2552	14
13375	5212	5
14	860	5
3743	5996	4
14	4816	13
164	7594	2
112	9152	0
779	6987	3
543	5165	0
5844	1071	0
847	2279	4
14	4468	7
13153	711	4
407	6787	4
422	5785	6
1680	6471	6
3122	8748	1
6919	3421	0
540	1418	0
111	5359	1
103	7230	1
1622	8179	3
1225	7326	4
2191	5617	2
14	5693	7
352	2903	8
112	9353	0
121	1154	1
118	9338	2
395	4335	3
124	1476	4
104	7283	1
14	9750	6
135	9987	0
390	3875	3
1527	6807	5
293	6867	3
133	5802	1
101	573	1
2855	4921	5
10267	384	2
231	8768	6
118	880	3
5851	6846	4
317	8036	1
111	8653	2
14	2580	4
14	3546	6
110	3747	6
103	23	2
140	2595	1
152	3687	1
193	7309	3
14	9425	6
1530	1276	10
14	8991	4
954	4466	3
118	4888	3
175	6563	2
7996	7864	8
120	6799	6
319	2409	5
105	2269	3
273	1496	1
11386	415	1
103	4792	2
7795	4892	0
8440	5733	0
12	8251	3
14	1330	7
211	4300	1
308	3319	0
587	6398	4
122	2181	4
102	4024	4
13918	9635	3
101	6397	2
122	2626	4
101	3355	2
101	500	5
5199	3914	2
14	6806	8
2	2150	0
103	7582	1
6165	1328	0
1633	5862	5
117	7990	0
14	4179	5
108	808	4
468	6704	5
102	1753	3
101	4955	5
108	6689	3
14	188	7
781	472	1
10652	4624	2
4539	5720	4
200	595	1
3867	6903	1
433	387	0
104	7295	0
109	2863	0
57	3549	0
126	8594	0
139	1700	1
3805	2162	2
3099	1717	5
2112	9173	1
14	8979	5
104	7864	0
110	7303	5
124	3017	4
12671	8768	2
14	6768	5
104	6966	0
372	5959	3
122	4105	4
105	2257	2
1656	4244	2
21	9600	3
109	3174	0
277	9443	3
150	936	3
325	3996	3
8467	5398	6
2635	7002	5
9504	5192	2
101	4048	3
101	831	4
1042	9572	3
14	1342	6
14	752	4
3475	4624	7
1163	8702	1
105	6047	1
262	6959	4
13094	5251	3
14	9683	3
140	2849	4
14	55	4
8506	5783	0
105	3153	6
167	8184	1
7405	4685	6
105	1328	1
849	2151	1
2081	5471	2
108	6990	8
424	1847	6
311	8091	1
237	3132	1
14	4760	4
116	5816	2
3657	927	2
133	9706	1
14	176	6
157	9573	2
264	6794	4
130	6903	5
9631	3010	5
8487	5915	4
185	9843	3
104	6833	0
366	3129	1
475	5140	2
172	6557	4
57	2835	0
12069	7310	1
195	5580	3
102	9457	1
114	3922	0
3950	924	4
732	1597	0
391	1834	1
14	8852	5
14	794	10
14	7801	5
102	3578	1
124	367	1
14093	8909	1
188	7126	1
1253	3780	1
101	7537	5
191	9153	1
1560	2754	4
12213	8100	3
12856	1676	2
109	2728	0
14	3734	7
116	3638	5
637	8830	3
171	825	1
101	1846	4
779	2824	2
9764	5554	2
14	8830	9
249	142	0
3221	7411	2
10759	7006	4
14	5654	6
2630	9584	4
14	9300	3
1025	8692	0
113	2105	0
932	9172	5
14	3423	3
158	3459	2
2819	8949	2
12045	4905	7
623	1010	0
324	7961	1
10148	3349	3
1739	9679	2
301	9772	2
282	1314	3
462	9958	3
174	4943	0
120	4524	4
158	233	2
293	2876	3
198	3292	3
101	1588	1
371	4375	6
14	6460	4
208	8997	3
14	9681	4
186	312	3
125	5942	0
10463	1377	6
3832	7565	7
101	5851	3
101	6708	4
187	560	3
14	7221	6
1995	2667	4
244	8242	3
2637	937	3
14	754	3
454	6134	7
14	3613	4
14	5296	9
3521	6344	7
1449	8366	5
8363	5702	0
14233	3176	5
8213	4618	2
1867	3019	4
744	6792	8
221	3125	1
1939	1156	3
135	9860	0
101	5724	1
2975	993	1
105	7157	3
11992	1941	6
108	6376	5
198	2386	3
117	8347	0
1540	3242	9
14	5341	7
121	428	3
9494	7700	4
293	275	2
5342	404	0
1749	6745	4
116	4666	1
14	1074	5
136	3682	0
696	3480	3
347	4095	2
14	2937	8
300	9913	0
8890	8697	0
230	2573	2
255	2039	3
14	5210	5
103	6551	1
1708	2703	4
14235	8469	3
102	9715	4
399	9365	5
14	1205	7
2834	2614	4
438	8663	0
14	9910	4
437	8216	0
101	7258	6
11793	8774	4
8	1293	2
714	9691	3
101	669	3
247	7686	3
260	2260	1
134	3488	2
1029	9474	3
1200	7020	5
7383	1075	4
8735	5899	2
14	9151	6
464	845	2
3848	7329	2
5841	1070	0
109	2820	1
134	2094	2
205	2049	1
407	3500	2
14	2292	4
1355	2255	4
6644	4787	1
1952	6295	6
106	9929	3
360	832	2
14	1400	9
13456	235	4
4346	7716	4
195	1032	2
1217	3620	3
14	1426	5
14	9170	8
111	5480	1
912	2751	3
12	3225	3
4791	2871	2
185	7989	4
4240	987	1
14	7672	8
269	3734	5
289	7529	1
178	973	4
263	3562	5
1635	5803	4
141	2515	4
6646	761	1
11418	4739	1
14	1301	7
360	6528	1
14	731	5
57	2009	0
6144	1311	0
2554	8387	6
1079	5526	8
332	4813	3
119	1844	3
181	8414	3
8650	7798	1
12202	2376	7
12	9905	11
116	2259	4
13178	8531	3
113	2453	1
102	5023	1
164	8711	2
305	9167	4
12	5399	6
150	2347	1
1459	5106	3
103	6199	1
657	8048	5
584	8029	1
427	2878	5
248	6560	6
104	6929	0
7450	8619	9
132	3549	3
111	8011	1
14	4818	10
14	4017	5
285	6883	3
14	3446	5
518	6757	1
147	3606	8
14	9139	7
3847	78	2
162	8745	3
283	9191	2
8318	9777	7
822	1694	7
104	7256	0
735	4467	0
128	9495	4
8132	5698	8
4097	9915	3
12328	8422	5
101	6943	7
4582	6913	3
473	3473	1
659	8881	1
109	2824	0
10087	6563	5
3575	4836	3
114	3826	0
12	5083	1
126	8629	0
102	8863	3
13559	2558	3
529	6908	2
207	3247	4
120	6372	5
14	9012	5
12	6065	9
104	7839	0
147	6002	1
13259	5137	5
1180	6092	5
182	3828	4
4559	6538	3
120	4235	6
11066	9989	4
14	2066	9
120	6509	3
209	9408	1
600	7768	2
14	1881	4
902	5833	0
106	3655	4
108	6666	2
184	2646	0
2998	8764	5
1295	2911	5
145	3927	2
8352	6946	6
105	6072	1
2484	4000	2
5831	1051	0
4597	9228	3
9428	9579	2
14	2247	7
180	4915	5
1	8658	6
325	3524	3
1383	6271	2
104	7081	0
57	8960	0
132	9120	1
12816	8472	8
128	5418	1
537	854	4
14	6895	5
10179	8612	4
214	6181	5
4304	7092	2
412	6587	1
219	8520	2
514	5423	0
107	4434	3
261	4476	1
116	4327	4
181	1728	3
109	2992	0
2900	3221	4
3960	4566	1
105	6881	2
1806	339	1
224	2848	2
2397	1966	0
123	5938	7
104	7392	0
108	5815	9
316	5298	3
155	4369	6
104	7719	0
14	9100	5
14	8033	5
422	7426	4
196	6687	0
157	2623	2
6625	124	1
3243	6053	5
5441	630	0
4087	918	4
146	6564	0
126	8461	0
1475	3266	1
642	5860	3
105	4169	1
101	4367	4
751	3145	4
930	6425	5
101	2054	3
101	8873	9
251	8400	3
2019	3961	2
14	47	6
120	9528	3
3534	5972	3
7614	8175	6
189	8828	3
348	8458	4
1168	4586	3
14	6025	4
101	928	4
457	8238	0
14	3712	3
2189	7887	2
144	905	0
3795	690	2
10254	6797	3
5697	2065	8
14	1894	6
3517	5499	0
131	8330	1
124	4945	7
14	5454	4
577	6490	0
2298	3422	6
113	2337	0
6565	7101	3
101	6254	3
140	9785	1
188	844	5
1507	4319	2
1602	7808	2
115	5483	2
14	2251	6
168	9506	0
8177	2390	7
106	6364	1
349	2528	5
14	8640	6
830	3869	2
106	4410	4
101	5380	3
11213	3878	4
7438	474	2
14	301	3
111	9755	2
164	4916	3
380	4299	1
2678	91	7
1482	9242	6
11255	5186	4
119	5290	5
9023	4725	1
128	71	2
6400	9526	1
127	9671	3
156	5054	1
237	2095	4
524	2949	2
7560	4643	0
141	9319	2
166	1251	1
10647	8317	3
1334	1227	0
13833	9667	2
3234	791	0
118	6568	2
928	9299	2
115	2722	3
14	4300	5
117	8105	0
349	7432	1
4615	8785	3
122	9041	6
291	1395	0
14	7488	8
909	7599	6
14	2029	5
4470	8542	5
103	6152	3
2090	6935	6
12058	3989	2
102	1606	3
2055	7693	5
681	5606	5
62	3411	0
101	9158	2
1225	3242	14
697	808	10
134	7088	4
112	8959	0
21	2655	6
102	4576	1
280	4413	1
14	611	5
103	8555	3
288	5886	3
608	612	3
10837	3406	1
13194	8138	4
1113	641	1
129	4399	1
1052	5203	3
106	7260	5
679	6923	19
699	1031	2
14	6532	4
516	979	1
103	4999	2
1358	2521	3
9247	9715	0
12	8333	5
101	3946	4
323	2320	0
983	8513	3
4431	4433	1
110	4891	1
704	1305	3
14	7309	6
1626	2754	2
971	6096	2
110	5781	1
14	8736	4
893	1603	0
590	7283	5
11989	1379	3
106	565	4
218	902	4
118	1409	1
12430	6526	2
140	8400	1
545	9555	0
105	2405	1
214	3304	6
111	7896	2
260	4162	4
3519	5813	3
135	9788	0
14	3462	12
7816	5187	4
107	9788	3
14081	592	1
14	1613	5
3990	9998	1
4446	526	6
109	4187	0
12	2639	1
123	7921	5
1184	191	1
11452	4588	6
7759	4325	3
101	8353	2
14	7719	8
508	7302	3
3335	1727	0
156	9307	2
163	4094	4
9177	9494	0
115	7018	3
14	7081	8
14	260	5
2	3287	0
5436	605	0
1307	1460	5
2113	9391	3
817	3228	5
6426	9269	4
547	6427	2
379	1372	3
106	9240	7
137	1525	2
322	2301	0
138	3760	1
593	1594	3
14	7840	10
14	6536	5
142	204	0
1630	4637	2
160	3353	2
6975	3211	0
143	259	0
471	7180	2
731	1674	6
14	3182	5
11439	4645	8
101	334	2
103	5762	1
1059	7684	2
189	1969	2
845	561	5
14	3753	5
5857	6432	4
124	3960	4
529	8839	2
1202	768	3
142	523	0
329	5163	1
11931	2599	2
14	8300	7
513	8715	7
2	9438	5
1923	7830	8
328	9741	2
177	7667	0
12148	7368	2
14	2855	5
14	4941	8
2430	5827	1
103	4555	1
114	3373	0
7596	7399	4
104	7488	0
2322	1999	5
264	8223	2
14	6093	12
14	1601	4
105	262	3
4305	7261	1
14	5031	4
120	9368	3
13039	1309	4
256	7849	1
668	4666	6
14	3021	9
479	1741	0
9687	2303	2
124	7262	2
5664	765	0
4533	2950	3
10606	4603	9
309	5088	0
14	840	6
1207	2061	1
14	4804	14
16	4886	2
14	7077	9
113	2177	0
188	9092	7
13322	7341	4
108	2493	2
345	7816	5
14	4896	6
167	3176	1
112	9043	1
2899	6585	6
1313	8356	6
103	7210	2
161	4121	4
2730	1109	3
147	2271	1
12277	1529	7
223	5592	2
127	4700	4
105	3932	1
162	2433	2
151	3084	5
11196	8439	1
190	6254	0
12908	3495	6
12	4920	2
10082	1048	7
103	4855	2
14	6388	4
140	3365	1
101	9686	4
2	6600	6
101	5588	3
125	5886	0
14	8599	4
2068	7914	3
14	2007	9
1190	2640	7
1893	7100	3
14	2204	4
102	8252	2
101	1468	3
443	8218	1
121	6372	2
1185	34	1
2146	7035	4
14	1716	3
420	7099	1
1322	5422	4
682	6559	4
103	8508	1
119	8767	6
12014	4680	7
117	8057	0
544	6435	0
12	2552	1
110	4514	5
890	6054	6
1175	1284	3
14	2166	8
7807	7599	5
131	2522	2
150	8399	3
101	8982	2
2028	7550	3
120	1998	7
1870	633	1
14	8573	8
12886	2651	2
5121	9332	5
163	1896	1
1285	2305	1
3238	5753	7
1317	5970	7
14	691	5
9424	1189	2
12	6072	6
374	4328	0
203	8214	2
101	9880	2
222	8786	1
8811	1781	8
103	3513	1
650	1035	1
130	3932	2
3558	4620	4
1	1956	6
57	4240	0
102	479	3
103	5296	6
122	5322	1
13270	7386	2
104	7033	0
355	8410	7
14	8476	7
57	9168	0
1249	3222	5
14	4057	5
120	1035	2
384	9306	0
11176	4462	3
3816	7114	6
103	4859	3
5685	6064	17
223	4317	1
14	6392	5
4714	4364	4
101	8276	5
256	8314	7
14	6840	7
478	1616	0
14	8603	5
154	3008	1
804	6072	16
109	2912	0
139	1068	1
146	6516	0
2302	1212	1
102	6612	1
14	9939	17
359	9801	1
114	3738	0
104	7927	0
152	3620	0
207	40	3
4007	2621	3
818	2765	2
1502	2774	6
14	1526	4
102	4539	2
1515	1148	3
263	6383	6
14227	9988	1
161	3566	3
4702	443	1
184	2622	0
119	7127	5
220	4784	5
1174	9478	3
105	6096	1
1921	8909	0
9577	3946	2
12	1436	5
14	4688	6
2990	751	3
105	5399	1
402	407	0
1026	8903	0
10727	5777	2
5232	20	0
2154	7433	1
14	6488	5
2559	689	2
1306	6722	1
101	6295	5
113	2032	1
12	3732	6
104	6873	0
109	3465	0
118	1821	2
10539	9918	1
1086	1125	2
260	7442	8
1518	3386	5
203	89	2
1	4832	3
107	3682	4
